date,code,name,weight,strategy_weight,position_scale
2025-04-03,518880.SH,黄金,0.5,0.5,1.0
2025-04-03,512890.SH,红利低波,0.5,0.5,1.0
2025-04-07,518880.SH,黄金,0.5,0.5,1.0
2025-04-07,512890.SH,红利低波,0.5,0.5,1.0
2025-04-08,518880.SH,黄金,1.0,1.0,1.0
2025-04-09,518880.SH,黄金,1.0,1.0,1.0
2025-04-10,518880.SH,黄金,1.0,1.0,1.0
2025-04-11,518880.SH,黄金,0.5,0.5,1.0
2025-04-11,164824.SZ,印度,0.5,0.5,1.0
2025-04-14,518880.SH,黄金,0.5,0.5,1.0
2025-04-14,164824.SZ,印度,0.5,0.5,1.0
2025-04-15,518880.SH,黄金,0.5,0.5,1.0
2025-04-15,164824.SZ,印度,0.5,0.5,1.0
2025-04-16,518880.SH,黄金,0.5,0.5,1.0
2025-04-16,164824.SZ,印度,0.5,0.5,1.0
2025-04-17,518880.SH,黄金,0.5,0.5,1.0
2025-04-17,164824.SZ,印度,0.5,0.5,1.0
2025-04-18,518880.SH,黄金,0.5,0.5,1.0
2025-04-18,164824.SZ,印度,0.5,0.5,1.0
2025-04-21,518880.SH,黄金,0.5,0.5,1.0
2025-04-21,164824.SZ,印度,0.5,0.5,1.0
2025-04-22,518880.SH,黄金,0.5,0.5,1.0
2025-04-22,164824.SZ,印度,0.5,0.5,1.0
2025-04-23,518880.SH,黄金,0.5,0.5,1.0
2025-04-23,164824.SZ,印度,0.5,0.5,1.0
2025-04-24,518880.SH,黄金,0.5,0.5,1.0
2025-04-24,164824.SZ,印度,0.5,0.5,1.0
2025-04-25,518880.SH,黄金,0.5,0.5,1.0
2025-04-25,164824.SZ,印度,0.5,0.5,1.0
2025-04-28,518880.SH,黄金,0.5,0.5,1.0
2025-04-28,164824.SZ,印度,0.5,0.5,1.0
2025-04-29,518880.SH,黄金,0.5,0.5,1.0
2025-04-29,164824.SZ,印度,0.5,0.5,1.0
2025-04-30,518880.SH,黄金,0.5,0.5,1.0
2025-04-30,164824.SZ,印度,0.5,0.5,1.0
2025-05-06,518880.SH,黄金,0.5,0.5,1.0
2025-05-06,164824.SZ,印度,0.5,0.5,1.0
2025-05-07,518880.SH,黄金,0.5,0.5,1.0
2025-05-07,164824.SZ,印度,0.5,0.5,1.0
2025-05-08,518880.SH,黄金,0.5,0.5,1.0
2025-05-08,164824.SZ,印度,0.5,0.5,1.0
2025-05-09,518880.SH,黄金,0.5,0.5,1.0
2025-05-09,164824.SZ,印度,0.5,0.5,1.0
2025-05-12,518880.SH,黄金,0.5,0.5,1.0
2025-05-12,512890.SH,红利低波,0.5,0.5,1.0
2025-05-13,164824.SZ,印度,0.5,0.5,1.0
2025-05-13,512890.SH,红利低波,0.5,0.5,1.0
2025-05-14,164824.SZ,印度,0.5,0.5,1.0
2025-05-14,512890.SH,红利低波,0.5,0.5,1.0
2025-05-15,164824.SZ,印度,0.5,0.5,1.0
2025-05-15,512890.SH,红利低波,0.5,0.5,1.0
2025-05-16,164824.SZ,印度,0.5,0.5,1.0
2025-05-16,512890.SH,红利低波,0.5,0.5,1.0
2025-05-19,164824.SZ,印度,0.5,0.5,1.0
2025-05-19,512890.SH,红利低波,0.5,0.5,1.0
2025-05-20,164824.SZ,印度,0.5,0.5,1.0
2025-05-20,512890.SH,红利低波,0.5,0.5,1.0
2025-05-21,512890.SH,红利低波,0.5,0.5,1.0
2025-05-21,164824.SZ,印度,0.5,0.5,1.0
2025-05-22,512890.SH,红利低波,0.5,0.5,1.0
2025-05-22,164824.SZ,印度,0.5,0.5,1.0
2025-05-23,512890.SH,红利低波,1.0,1.0,1.0
2025-05-26,512890.SH,红利低波,0.5,0.5,1.0
2025-05-26,164824.SZ,印度,0.5,0.5,1.0
2025-05-27,164824.SZ,印度,0.5,0.5,1.0
2025-05-27,563300.SH,中证2000,0.5,0.5,1.0
2025-05-28,563300.SH,中证2000,0.5,0.5,1.0
2025-05-28,164824.SZ,印度,0.5,0.5,1.0
2025-05-29,563300.SH,中证2000,0.5,0.5,1.0
2025-05-29,164824.SZ,印度,0.5,0.5,1.0
2025-05-30,563300.SH,中证2000,0.5,0.5,1.0
2025-05-30,164824.SZ,印度,0.5,0.5,1.0
2025-06-03,563300.SH,中证2000,0.5,0.5,1.0
2025-06-03,164824.SZ,印度,0.5,0.5,1.0
2025-06-04,563300.SH,中证2000,0.5,0.5,1.0
2025-06-04,512890.SH,红利低波,0.5,0.5,1.0
2025-06-05,563300.SH,中证2000,0.5,0.5,1.0
2025-06-05,162411.SZ,华宝油气,0.5,0.5,1.0
2025-06-06,563300.SH,中证2000,0.5,0.5,1.0
2025-06-06,159949.SZ,创业板50,0.5,0.5,1.0
2025-06-09,563300.SH,中证2000,0.5,0.5,1.0
2025-06-09,159949.SZ,创业板50,0.5,0.5,1.0
2025-06-10,563300.SH,中证2000,0.5,0.5,1.0
2025-06-10,159949.SZ,创业板50,0.5,0.5,1.0
2025-06-11,563300.SH,中证2000,0.5,0.5,1.0
2025-06-11,162411.SZ,华宝油气,0.5,0.5,1.0
2025-06-12,162411.SZ,华宝油气,0.5,0.5,1.0
2025-06-12,563300.SH,中证2000,0.5,0.5,1.0
2025-06-13,162411.SZ,华宝油气,0.5,0.5,1.0
2025-06-13,563300.SH,中证2000,0.5,0.5,1.0
2025-06-16,162411.SZ,华宝油气,0.5,0.5,1.0
2025-06-16,563300.SH,中证2000,0.5,0.5,1.0
2025-06-17,162411.SZ,华宝油气,0.5,0.5,1.0
2025-06-17,563300.SH,中证2000,0.5,0.5,1.0
2025-06-18,162411.SZ,华宝油气,0.5,0.5,1.0
2025-06-18,513100.SH,纳指,0.5,0.5,1.0
2025-06-19,162411.SZ,华宝油气,0.5,0.5,1.0
2025-06-19,513100.SH,纳指,0.5,0.5,1.0
2025-06-20,162411.SZ,华宝油气,0.5,0.5,1.0
2025-06-20,512890.SH,红利低波,0.5,0.5,1.0
2025-06-23,162411.SZ,华宝油气,0.5,0.5,1.0
2025-06-23,512890.SH,红利低波,0.5,0.5,1.0
2025-06-24,162411.SZ,华宝油气,0.5,0.5,1.0
2025-06-24,512890.SH,红利低波,0.5,0.5,1.0
2025-06-25,512890.SH,红利低波,0.5,0.5,1.0
2025-06-25,513520.SH,日经225,0.5,0.5,1.0
2025-06-26,512890.SH,红利低波,0.5,0.5,1.0
2025-06-26,159949.SZ,创业板50,0.5,0.5,1.0
2025-06-27,512890.SH,红利低波,0.5,0.5,1.0
2025-06-27,159949.SZ,创业板50,0.5,0.5,1.0
2025-06-30,513520.SH,日经225,0.5,0.5,1.0
2025-06-30,159949.SZ,创业板50,0.5,0.5,1.0
2025-07-01,513520.SH,日经225,0.5,0.5,1.0
2025-07-01,159949.SZ,创业板50,0.5,0.5,1.0
2025-07-02,159949.SZ,创业板50,0.5,0.5,1.0
2025-07-02,513520.SH,日经225,0.5,0.5,1.0
2025-07-03,159949.SZ,创业板50,0.5,0.5,1.0
2025-07-03,513520.SH,日经225,0.5,0.5,1.0
2025-07-04,159949.SZ,创业板50,0.5,0.5,1.0
2025-07-04,513520.SH,日经225,0.5,0.5,1.0
2025-07-07,159949.SZ,创业板50,0.5,0.5,1.0
2025-07-07,513520.SH,日经225,0.5,0.5,1.0
2025-07-08,159949.SZ,创业板50,0.5,0.5,1.0
2025-07-08,513520.SH,日经225,0.5,0.5,1.0
2025-07-09,159949.SZ,创业板50,0.5,0.5,1.0
2025-07-09,563300.SH,中证2000,0.5,0.5,1.0
2025-07-10,159949.SZ,创业板50,0.5,0.5,1.0
2025-07-10,563300.SH,中证2000,0.5,0.5,1.0
2025-07-11,159949.SZ,创业板50,0.5,0.5,1.0
2025-07-11,563300.SH,中证2000,0.5,0.5,1.0
2025-07-14,159949.SZ,创业板50,0.5,0.5,1.0
2025-07-14,563300.SH,中证2000,0.5,0.5,1.0
2025-07-15,159949.SZ,创业板50,0.5,0.5,1.0
2025-07-15,563300.SH,中证2000,0.5,0.5,1.0
2025-07-16,159949.SZ,创业板50,0.5,0.5,1.0
2025-07-16,563300.SH,中证2000,0.5,0.5,1.0
2025-07-17,159949.SZ,创业板50,0.5,0.5,1.0
2025-07-17,563300.SH,中证2000,0.5,0.5,1.0
2025-07-18,159949.SZ,创业板50,0.5,0.5,1.0
2025-07-18,563300.SH,中证2000,0.5,0.5,1.0
2025-07-21,159949.SZ,创业板50,0.5,0.5,1.0
2025-07-21,563300.SH,中证2000,0.5,0.5,1.0
2025-07-22,159949.SZ,创业板50,0.5,0.5,1.0
2025-07-22,563300.SH,中证2000,0.5,0.5,1.0
2025-07-23,159949.SZ,创业板50,0.5,0.5,1.0
2025-07-23,563300.SH,中证2000,0.5,0.5,1.0
2025-07-24,159949.SZ,创业板50,0.5,0.5,1.0
2025-07-24,563300.SH,中证2000,0.5,0.5,1.0
2025-07-25,159949.SZ,创业板50,0.5,0.5,1.0
2025-07-25,563300.SH,中证2000,0.5,0.5,1.0
2025-07-28,159949.SZ,创业板50,0.5,0.5,1.0
2025-07-28,563300.SH,中证2000,0.5,0.5,1.0
2025-07-29,159949.SZ,创业板50,0.5,0.5,1.0
2025-07-29,563300.SH,中证2000,0.5,0.5,1.0
2025-07-30,159949.SZ,创业板50,0.5,0.5,1.0
2025-07-30,563300.SH,中证2000,0.5,0.5,1.0
2025-07-31,159949.SZ,创业板50,0.5,0.5,1.0
2025-07-31,563300.SH,中证2000,0.5,0.5,1.0
2025-08-01,159949.SZ,创业板50,0.5,0.5,1.0
2025-08-01,563300.SH,中证2000,0.5,0.5,1.0
2025-08-04,159949.SZ,创业板50,0.5,0.5,1.0
2025-08-04,563300.SH,中证2000,0.5,0.5,1.0
2025-08-05,159949.SZ,创业板50,0.5,0.5,1.0
2025-08-05,563300.SH,中证2000,0.5,0.5,1.0
2025-08-06,159949.SZ,创业板50,0.5,0.5,1.0
2025-08-06,563300.SH,中证2000,0.5,0.5,1.0
2025-08-07,159949.SZ,创业板50,0.5,0.5,1.0
2025-08-07,563300.SH,中证2000,0.5,0.5,1.0
2025-08-08,159949.SZ,创业板50,0.5,0.5,1.0
2025-08-08,563300.SH,中证2000,0.5,0.5,1.0
2025-08-11,563300.SH,中证2000,0.5,0.5,1.0
2025-08-11,159949.SZ,创业板50,0.5,0.5,1.0
2025-08-12,159949.SZ,创业板50,0.5,0.5,1.0
2025-08-12,563300.SH,中证2000,0.5,0.5,1.0
2025-08-13,159949.SZ,创业板50,0.5,0.5,1.0
2025-08-13,563300.SH,中证2000,0.5,0.5,1.0
2025-08-14,159949.SZ,创业板50,0.5,0.5,1.0
2025-08-14,563300.SH,中证2000,0.5,0.5,1.0
2025-08-15,159949.SZ,创业板50,0.5,0.5,1.0
2025-08-15,563300.SH,中证2000,0.5,0.5,1.0
2025-08-18,159949.SZ,创业板50,0.5,0.5,1.0
2025-08-18,563300.SH,中证2000,0.5,0.5,1.0
2025-08-19,159949.SZ,创业板50,0.5,0.5,1.0
2025-08-19,563300.SH,中证2000,0.5,0.5,1.0
2025-08-20,159949.SZ,创业板50,0.5,0.5,1.0
2025-08-20,563300.SH,中证2000,0.5,0.5,1.0
2025-08-21,159949.SZ,创业板50,0.5,0.5,1.0
2025-08-21,563300.SH,中证2000,0.5,0.5,1.0
2025-08-22,159949.SZ,创业板50,0.5,0.5,1.0
2025-08-22,563300.SH,中证2000,0.5,0.5,1.0
2025-08-25,159949.SZ,创业板50,0.5,0.5,1.0
2025-08-25,588000.SH,科创50,0.5,0.5,1.0
2025-08-26,588000.SH,科创50,0.5,0.5,1.0
2025-08-26,159949.SZ,创业板50,0.5,0.5,1.0
2025-08-27,159949.SZ,创业板50,0.5,0.5,1.0
2025-08-27,588000.SH,科创50,0.5,0.5,1.0
2025-08-28,159949.SZ,创业板50,0.5,0.5,1.0
2025-08-28,588000.SH,科创50,0.5,0.5,1.0
2025-08-29,159949.SZ,创业板50,0.5,0.5,1.0
2025-08-29,588000.SH,科创50,0.5,0.5,1.0
2025-09-01,159949.SZ,创业板50,0.5,0.5,1.0
2025-09-01,588000.SH,科创50,0.5,0.5,1.0
2025-09-02,588000.SH,科创50,0.5,0.5,1.0
2025-09-02,159949.SZ,创业板50,0.5,0.5,1.0
2025-09-03,159949.SZ,创业板50,0.5,0.5,1.0
2025-09-03,588000.SH,科创50,0.5,0.5,1.0
2025-09-04,588000.SH,科创50,0.5,0.5,1.0
2025-09-04,159949.SZ,创业板50,0.5,0.5,1.0
2025-09-05,159949.SZ,创业板50,0.5,0.5,1.0
2025-09-05,588000.SH,科创50,0.5,0.5,1.0
2025-09-08,159949.SZ,创业板50,0.5,0.5,1.0
2025-09-08,588000.SH,科创50,0.5,0.5,1.0
2025-09-09,159949.SZ,创业板50,0.5,0.5,1.0
2025-09-09,588000.SH,科创50,0.5,0.5,1.0
2025-09-10,159949.SZ,创业板50,0.5,0.5,1.0
2025-09-10,588000.SH,科创50,0.5,0.5,1.0
2025-09-11,159949.SZ,创业板50,0.5,0.5,1.0
2025-09-11,588000.SH,科创50,0.5,0.5,1.0
2025-09-12,159949.SZ,创业板50,0.5,0.5,1.0
2025-09-12,588000.SH,科创50,0.5,0.5,1.0
2025-09-15,159949.SZ,创业板50,0.5,0.5,1.0
2025-09-15,588000.SH,科创50,0.5,0.5,1.0
2025-09-16,159949.SZ,创业板50,0.5,0.5,1.0
2025-09-16,588000.SH,科创50,0.5,0.5,1.0
2025-09-17,159949.SZ,创业板50,0.5,0.5,1.0
2025-09-17,588000.SH,科创50,0.5,0.5,1.0
2025-09-18,159949.SZ,创业板50,0.5,0.5,1.0
2025-09-18,588000.SH,科创50,0.5,0.5,1.0
2025-09-19,159949.SZ,创业板50,0.5,0.5,1.0
2025-09-19,588000.SH,科创50,0.5,0.5,1.0
2025-09-22,159949.SZ,创业板50,0.5,0.5,1.0
2025-09-22,588000.SH,科创50,0.5,0.5,1.0
2025-09-23,588000.SH,科创50,0.5,0.5,1.0
2025-09-23,159949.SZ,创业板50,0.5,0.5,1.0
2025-09-24,588000.SH,科创50,0.5,0.5,1.0
2025-09-24,159949.SZ,创业板50,0.5,0.5,1.0
2025-09-25,588000.SH,科创50,0.5,0.5,1.0
2025-09-25,159949.SZ,创业板50,0.5,0.5,1.0
2025-09-26,159949.SZ,创业板50,0.25,0.5,0.5
2025-09-26,588000.SH,科创50,0.25,0.5,0.5
2025-09-29,159949.SZ,创业板50,0.25,0.5,0.5
2025-09-29,588000.SH,科创50,0.25,0.5,0.5
2025-09-30,159949.SZ,创业板50,0.25,0.5,0.5
2025-09-30,588000.SH,科创50,0.25,0.5,0.5
2025-10-09,159949.SZ,创业板50,0.25,0.5,0.5
2025-10-09,588000.SH,科创50,0.25,0.5,0.5
2025-10-10,159949.SZ,创业板50,0.25,0.5,0.5
2025-10-10,588000.SH,科创50,0.25,0.5,0.5
2025-10-13,159949.SZ,创业板50,0.25,0.5,0.5
2025-10-13,513050.SH,中概互联网,0.25,0.5,0.5
2025-10-14,513050.SH,中概互联网,0.25,0.5,0.5
2025-10-14,588000.SH,科创50,0.25,0.5,0.5
2025-10-15,520830.SH,沙特,0.5,0.5,1.0
2025-10-15,513520.SH,日经225,0.5,0.5,1.0
2025-10-16,513520.SH,日经225,0.5,0.5,1.0
2025-10-16,520830.SH,沙特,0.5,0.5,1.0
2025-10-17,513520.SH,日经225,0.5,0.5,1.0
2025-10-17,520830.SH,沙特,0.5,0.5,1.0
2025-10-20,513520.SH,日经225,0.5,0.5,1.0
2025-10-20,520830.SH,沙特,0.5,0.5,1.0
2025-10-21,513520.SH,日经225,0.5,0.5,1.0
2025-10-21,520830.SH,沙特,0.5,0.5,1.0
2025-10-22,513520.SH,日经225,0.5,0.5,1.0
2025-10-22,520830.SH,沙特,0.5,0.5,1.0
2025-10-23,513520.SH,日经225,0.5,0.5,1.0
2025-10-23,520830.SH,沙特,0.5,0.5,1.0
2025-10-24,513520.SH,日经225,0.5,0.5,1.0
2025-10-24,520830.SH,沙特,0.5,0.5,1.0
2025-10-27,513520.SH,日经225,0.5,0.5,1.0
2025-10-27,520830.SH,沙特,0.5,0.5,1.0
2025-10-28,513520.SH,日经225,0.5,0.5,1.0
2025-10-28,513100.SH,纳指,0.5,0.5,1.0
2025-10-29,513520.SH,日经225,0.5,0.5,1.0
2025-10-29,513100.SH,纳指,0.5,0.5,1.0
2025-10-30,513520.SH,日经225,0.5,0.5,1.0
2025-10-30,513100.SH,纳指,0.5,0.5,1.0
2025-10-31,513520.SH,日经225,0.5,0.5,1.0
2025-10-31,513100.SH,纳指,0.5,0.5,1.0
2025-11-03,513520.SH,日经225,0.5,0.5,1.0
2025-11-03,513100.SH,纳指,0.5,0.5,1.0
2025-11-04,513520.SH,日经225,0.5,0.5,1.0
2025-11-04,513100.SH,纳指,0.5,0.5,1.0
2025-11-05,513520.SH,日经225,0.5,0.5,1.0
2025-11-05,513100.SH,纳指,0.5,0.5,1.0
2025-11-06,513520.SH,日经225,0.5,0.5,1.0
2025-11-06,513100.SH,纳指,0.5,0.5,1.0
2025-11-07,513520.SH,日经225,0.5,0.5,1.0
2025-11-07,513100.SH,纳指,0.5,0.5,1.0
2025-11-10,513520.SH,日经225,0.5,0.5,1.0
2025-11-10,513100.SH,纳指,0.5,0.5,1.0
2025-11-11,513520.SH,日经225,0.5,0.5,1.0
2025-11-11,513100.SH,纳指,0.5,0.5,1.0
2025-11-12,513520.SH,日经225,0.5,0.5,1.0
2025-11-12,513100.SH,纳指,0.5,0.5,1.0
2025-11-13,513520.SH,日经225,0.5,0.5,1.0
2025-11-13,513100.SH,纳指,0.5,0.5,1.0
2025-11-14,513520.SH,日经225,0.5,0.5,1.0
2025-11-14,513100.SH,纳指,0.5,0.5,1.0
2025-11-17,513520.SH,日经225,0.5,0.5,1.0
2025-11-17,512890.SH,红利低波,0.5,0.5,1.0
2025-11-18,512890.SH,红利低波,0.5,0.5,1.0
2025-11-18,563300.SH,中证2000,0.5,0.5,1.0
2025-11-19,563300.SH,中证2000,0.5,0.5,1.0
2025-11-19,512890.SH,红利低波,0.5,0.5,1.0
2025-11-20,512890.SH,红利低波,0.5,0.5,1.0
2025-11-20,511380.SH,可转债,0.5,0.5,1.0
2025-11-21,512890.SH,红利低波,0.5,0.5,1.0
2025-11-21,511380.SH,可转债,0.5,0.5,1.0
2025-11-24,512890.SH,红利低波,1.0,1.0,1.0
2025-11-25,512890.SH,红利低波,1.0,1.0,1.0
2025-11-26,512890.SH,红利低波,1.0,1.0,1.0
2025-11-28,162411.SZ,华宝油气,1.0,1.0,1.0
2025-12-02,162411.SZ,华宝油气,0.5,0.5,1.0
2025-12-02,563300.SH,中证2000,0.5,0.5,1.0
2025-12-03,162411.SZ,华宝油气,1.0,1.0,1.0
2025-12-04,162411.SZ,华宝油气,1.0,1.0,1.0
2025-12-05,162411.SZ,华宝油气,1.0,1.0,1.0
2025-12-08,162411.SZ,华宝油气,1.0,1.0,1.0
2025-12-09,162411.SZ,华宝油气,0.5,0.5,1.0
2025-12-09,563300.SH,中证2000,0.5,0.5,1.0
2025-12-10,162411.SZ,华宝油气,0.5,0.5,1.0
2025-12-10,159949.SZ,创业板50,0.5,0.5,1.0
2025-12-11,159949.SZ,创业板50,0.5,0.5,1.0
2025-12-11,518880.SH,黄金,0.5,0.5,1.0
2025-12-12,518880.SH,黄金,0.5,0.5,1.0
2025-12-12,162411.SZ,华宝油气,0.5,0.5,1.0
2025-12-15,518880.SH,黄金,0.5,0.5,1.0
2025-12-15,513030.SH,德国,0.5,0.5,1.0
2025-12-16,518880.SH,黄金,0.5,0.5,1.0
2025-12-16,513030.SH,德国,0.5,0.5,1.0
2025-12-17,518880.SH,黄金,0.5,0.5,1.0
2025-12-17,513030.SH,德国,0.5,0.5,1.0
2025-12-18,518880.SH,黄金,0.5,0.5,1.0
2025-12-18,159949.SZ,创业板50,0.5,0.5,1.0
2025-12-19,518880.SH,黄金,1.0,1.0,1.0
2025-12-22,518880.SH,黄金,0.5,0.5,1.0
2025-12-22,159949.SZ,创业板50,0.5,0.5,1.0
2025-12-23,518880.SH,黄金,0.5,0.5,1.0
2025-12-23,159949.SZ,创业板50,0.5,0.5,1.0
2025-12-24,518880.SH,黄金,0.5,0.5,1.0
2025-12-24,159949.SZ,创业板50,0.5,0.5,1.0
2025-12-25,518880.SH,黄金,0.5,0.5,1.0
2025-12-25,159949.SZ,创业板50,0.5,0.5,1.0
2025-12-26,159949.SZ,创业板50,0.5,0.5,1.0
2025-12-26,518880.SH,黄金,0.5,0.5,1.0
2025-12-29,159949.SZ,创业板50,0.5,0.5,1.0
2025-12-29,518880.SH,黄金,0.5,0.5,1.0
2025-12-30,159949.SZ,创业板50,0.5,0.5,1.0
2025-12-30,518880.SH,黄金,0.5,0.5,1.0
2025-12-31,159949.SZ,创业板50,0.5,0.5,1.0
2025-12-31,518880.SH,黄金,0.5,0.5,1.0
2026-01-05,159949.SZ,创业板50,0.5,0.5,1.0
2026-01-05,518880.SH,黄金,0.5,0.5,1.0
2026-01-06,159949.SZ,创业板50,0.5,0.5,1.0
2026-01-06,518880.SH,黄金,0.5,0.5,1.0
2026-01-07,159949.SZ,创业板50,0.5,0.5,1.0
2026-01-07,518880.SH,黄金,0.5,0.5,1.0
2026-01-08,159949.SZ,创业板50,0.5,0.5,1.0
2026-01-08,518880.SH,黄金,0.5,0.5,1.0
2026-01-09,159949.SZ,创业板50,0.5,0.5,1.0
2026-01-09,518880.SH,黄金,0.5,0.5,1.0
2026-01-12,159949.SZ,创业板50,0.5,0.5,1.0
2026-01-12,518880.SH,黄金,0.5,0.5,1.0
2026-01-13,159949.SZ,创业板50,0.5,0.5,1.0
2026-01-13,518880.SH,黄金,0.5,0.5,1.0
2026-01-14,518880.SH,黄金,0.5,0.5,1.0
2026-01-14,159949.SZ,创业板50,0.5,0.5,1.0
2026-01-15,518880.SH,黄金,0.5,0.5,1.0
2026-01-15,159949.SZ,创业板50,0.5,0.5,1.0
2026-01-16,518880.SH,黄金,0.5,0.5,1.0
2026-01-16,159949.SZ,创业板50,0.5,0.5,1.0
2026-01-19,518880.SH,黄金,0.5,0.5,1.0
2026-01-19,159949.SZ,创业板50,0.5,0.5,1.0
2026-01-20,518880.SH,黄金,0.5,0.5,1.0
2026-01-20,159949.SZ,创业板50,0.5,0.5,1.0
2026-01-21,518880.SH,黄金,1.0,1.0,1.0
2026-01-22,518880.SH,黄金,0.5,0.5,1.0
2026-01-22,520830.SH,沙特,0.5,0.5,1.0
2026-01-23,518880.SH,黄金,0.5,0.5,1.0
2026-01-23,159949.SZ,创业板50,0.5,0.5,1.0
2026-01-26,518880.SH,黄金,0.5,0.5,1.0
2026-01-26,159949.SZ,创业板50,0.5,0.5,1.0
2026-01-27,518880.SH,黄金,0.5,0.5,1.0
2026-01-27,520830.SH,沙特,0.5,0.5,1.0
2026-01-28,518880.SH,黄金,0.5,0.5,1.0
2026-01-28,520830.SH,沙特,0.5,0.5,1.0
2026-01-29,518880.SH,黄金,0.5,0.5,1.0
2026-01-29,520830.SH,沙特,0.5,0.5,1.0
2026-01-30,518880.SH,黄金,0.5,0.5,1.0
2026-01-30,520830.SH,沙特,0.5,0.5,1.0
2026-02-02,518880.SH,黄金,0.5,0.5,1.0
2026-02-02,520830.SH,沙特,0.5,0.5,1.0
2026-02-03,518880.SH,黄金,0.5,0.5,1.0
2026-02-03,159985.SZ,豆粕,0.5,0.5,1.0
2026-02-04,518880.SH,黄金,0.5,0.5,1.0
2026-02-04,563300.SH,中证2000,0.5,0.5,1.0
2026-02-05,518880.SH,黄金,0.5,0.5,1.0
2026-02-05,563300.SH,中证2000,0.5,0.5,1.0
2026-02-06,518880.SH,黄金,0.5,0.5,1.0
2026-02-06,162411.SZ,华宝油气,0.5,0.5,1.0
2026-02-09,162411.SZ,华宝油气,0.5,0.5,1.0
2026-02-09,518880.SH,黄金,0.5,0.5,1.0
2026-02-10,518880.SH,黄金,0.5,0.5,1.0
2026-02-10,162411.SZ,华宝油气,0.5,0.5,1.0
2026-02-11,162411.SZ,华宝油气,0.5,0.5,1.0
2026-02-11,518880.SH,黄金,0.5,0.5,1.0
2026-02-12,162411.SZ,华宝油气,0.5,0.5,1.0
2026-02-12,518880.SH,黄金,0.5,0.5,1.0
2026-02-13,518880.SH,黄金,0.5,0.5,1.0
2026-02-13,162411.SZ,华宝油气,0.5,0.5,1.0
2026-02-24,162411.SZ,华宝油气,0.5,0.5,1.0
2026-02-24,513520.SH,日经225,0.5,0.5,1.0
2026-02-25,162411.SZ,华宝油气,0.5,0.5,1.0
2026-02-25,513520.SH,日经225,0.5,0.5,1.0
2026-02-26,513520.SH,日经225,0.5,0.5,1.0
2026-02-26,162411.SZ,华宝油气,0.5,0.5,1.0
2026-02-27,162411.SZ,华宝油气,0.5,0.5,1.0
2026-02-27,513520.SH,日经225,0.5,0.5,1.0
2026-03-02,513520.SH,日经225,0.5,0.5,1.0
2026-03-02,162411.SZ,华宝油气,0.5,0.5,1.0
2026-03-03,162411.SZ,华宝油气,0.5,0.5,1.0
2026-03-03,513520.SH,日经225,0.5,0.5,1.0
2026-03-04,162411.SZ,华宝油气,0.5,0.5,1.0
2026-03-04,513520.SH,日经225,0.5,0.5,1.0
2026-03-05,162411.SZ,华宝油气,0.5,0.5,1.0
2026-03-05,159985.SZ,豆粕,0.5,0.5,1.0
2026-03-06,162411.SZ,华宝油气,0.5,0.5,1.0
2026-03-06,159985.SZ,豆粕,0.5,0.5,1.0
2026-03-09,162411.SZ,华宝油气,0.25,0.5,0.5
2026-03-09,159985.SZ,豆粕,0.25,0.5,0.5
2026-03-10,162411.SZ,华宝油气,0.5,0.5,1.0
2026-03-10,159985.SZ,豆粕,0.5,0.5,1.0
2026-03-11,162411.SZ,华宝油气,0.5,0.5,1.0
2026-03-11,159985.SZ,豆粕,0.5,0.5,1.0
2026-03-12,159985.SZ,豆粕,0.5,0.5,1.0
2026-03-12,162411.SZ,华宝油气,0.5,0.5,1.0
2026-03-13,159985.SZ,豆粕,0.5,0.5,1.0
2026-03-13,162411.SZ,华宝油气,0.5,0.5,1.0
2026-03-16,159985.SZ,豆粕,0.5,0.5,1.0
2026-03-16,512890.SH,红利低波,0.5,0.5,1.0
2026-03-17,159985.SZ,豆粕,0.5,0.5,1.0
2026-03-17,512890.SH,红利低波,0.5,0.5,1.0
2026-03-18,159985.SZ,豆粕,0.5,0.5,1.0
2026-03-18,162411.SZ,华宝油气,0.5,0.5,1.0
2026-03-19,162411.SZ,华宝油气,0.5,0.5,1.0
2026-03-19,159985.SZ,豆粕,0.5,0.5,1.0
2026-03-20,162411.SZ,华宝油气,0.5,0.5,1.0
2026-03-20,159985.SZ,豆粕,0.5,0.5,1.0
2026-03-23,162411.SZ,华宝油气,0.5,0.5,1.0
2026-03-23,159985.SZ,豆粕,0.5,0.5,1.0
2026-03-24,162411.SZ,华宝油气,0.5,0.5,1.0
2026-03-24,159985.SZ,豆粕,0.5,0.5,1.0
2026-03-25,162411.SZ,华宝油气,0.5,0.5,1.0
2026-03-25,159985.SZ,豆粕,0.5,0.5,1.0
2026-03-26,162411.SZ,华宝油气,0.25,0.5,0.5
2026-03-26,159985.SZ,豆粕,0.25,0.5,0.5
2026-03-27,162411.SZ,华宝油气,0.25,0.5,0.5
2026-03-27,159985.SZ,豆粕,0.25,0.5,0.5
2026-03-30,162411.SZ,华宝油气,0.25,0.5,0.5
2026-03-30,159985.SZ,豆粕,0.25,0.5,0.5
2026-03-31,162411.SZ,华宝油气,0.25,0.5,0.5
2026-03-31,159985.SZ,豆粕,0.25,0.5,0.5
2026-04-01,162411.SZ,华宝油气,0.25,0.5,0.5
2026-04-01,159985.SZ,豆粕,0.25,0.5,0.5
2026-04-02,162411.SZ,华宝油气,0.5,0.5,1.0
